tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
411,1/2/2015 8:03,1/2/2015 8:10,107,Ames St at Main St,42.3625,-71.08822,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,780,Subscriber,1978,1
575,1/2/2015 8:06,1/2/2015 8:16,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,85,Spaulding Rehabilitation Hospital - Charlestown Navy Yard,42.378338,-71.048927,1295,Subscriber,1983,1
813,1/2/2015 8:10,1/2/2015 8:23,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,81,Boylston St / Washington St,42.352409,-71.062679,1100,Subscriber,1987,1
256,1/2/2015 8:21,1/2/2015 8:25,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,865,Customer,1983,1
355,1/2/2015 8:23,1/2/2015 8:29,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,702,Subscriber,1986,1
501,1/2/2015 8:26,1/2/2015 8:34,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,141,Kendall Street,42.36356016,-71.08216792,779,Subscriber,1984,1
448,1/2/2015 8:26,1/2/2015 8:33,143,EF - North Point Park,42.369885,-71.069957,141,Kendall Street,42.36356016,-71.08216792,670,Subscriber,1983,1
375,1/2/2015 8:40,1/2/2015 8:46,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,442,Subscriber,1989,2
519,1/2/2015 8:41,1/2/2015 8:49,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,1107,Subscriber,1983,1
338,1/2/2015 8:46,1/2/2015 8:52,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,1046,Customer,1986,1
336,1/2/2015 8:46,1/2/2015 8:52,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,308,Customer,1985,2
213,1/2/2015 8:47,1/2/2015 8:50,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,992,Subscriber,1981,2
148,1/2/2015 8:48,1/2/2015 8:50,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,143,EF - North Point Park,42.369885,-71.069957,781,Subscriber,1991,1
336,1/2/2015 8:51,1/2/2015 8:57,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,645,Customer,1990,1
461,1/2/2015 9:04,1/2/2015 9:12,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36919032,-71.11714125,232,Subscriber,1965,1
528,1/2/2015 9:07,1/2/2015 9:16,143,EF - North Point Park,42.369885,-71.069957,117,Binney St / Sixth St,42.366095,-71.086388,897,Subscriber,1948,1
187,1/2/2015 9:08,1/2/2015 9:11,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,816,Customer,1987,1
364,1/2/2015 9:11,1/2/2015 9:17,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,971,Customer,1984,1
308,1/2/2015 9:17,1/2/2015 9:22,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,117,Binney St / Sixth St,42.366095,-71.086388,1266,Subscriber,1982,2
417,1/2/2015 9:22,1/2/2015 9:29,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,115,Porter Square Station,42.387995,-71.119084,742,Customer,1983,1
700,1/2/2015 9:24,1/2/2015 9:36,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,143,EF - North Point Park,42.369885,-71.069957,1290,Subscriber,1986,1
650,1/2/2015 9:26,1/2/2015 9:37,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,738,Subscriber,1987,1
349,1/2/2015 9:27,1/2/2015 9:32,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,737,Customer,1962,2
305,1/2/2015 9:28,1/2/2015 9:33,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,1094,Subscriber,1956,1
112,1/2/2015 9:35,1/2/2015 9:37,107,Ames St at Main St,42.3625,-71.08822,141,Kendall Street,42.36356016,-71.08216792,990,Subscriber,1974,1
690,1/2/2015 9:44,1/2/2015 9:56,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,141,Kendall Street,42.36356016,-71.08216792,725,Customer,1980,1
882,1/2/2015 9:49,1/2/2015 10:03,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,115,Porter Square Station,42.387995,-71.119084,913,Subscriber,1972,1
858,1/2/2015 9:49,1/2/2015 10:03,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,115,Porter Square Station,42.387995,-71.119084,739,Subscriber,1978,2
629,1/2/2015 9:50,1/2/2015 10:00,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,1276,Subscriber,1985,2
1626,1/2/2015 9:50,1/2/2015 10:18,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,142,Alewife Station at Russell Field,42.396105,-71.139459,1076,Customer,1968,1
971,1/2/2015 9:52,1/2/2015 10:08,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,658,Customer,1975,1
633,1/2/2015 9:54,1/2/2015 10:05,141,Kendall Street,42.36356016,-71.08216792,38,TD Garden - Causeway at Portal Park #2,42.366222,-71.059914,1113,Subscriber,1984,1
465,1/2/2015 10:03,1/2/2015 10:11,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,107,Ames St at Main St,42.3625,-71.08822,780,Subscriber,1986,1
354,1/2/2015 10:05,1/2/2015 10:11,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,839,Subscriber,1983,1
147,1/2/2015 10:09,1/2/2015 10:11,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,1094,Subscriber,1974,1
397,1/2/2015 10:15,1/2/2015 10:22,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,642,Customer,1973,1
265,1/2/2015 10:17,1/2/2015 10:21,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,1277,Customer,1988,2
463,1/2/2015 10:22,1/2/2015 10:29,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,141,Kendall Street,42.36356016,-71.08216792,940,Customer,1989,1
387,1/2/2015 10:26,1/2/2015 10:33,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,798,Customer,1978,1
464,1/2/2015 10:29,1/2/2015 10:36,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,1296,Customer,1961,2
333,1/2/2015 10:33,1/2/2015 10:39,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,649,Subscriber,1990,1
1216,1/2/2015 10:38,1/2/2015 10:59,117,Binney St / Sixth St,42.366095,-71.086388,20,Aquarium Station - 200 Atlantic Ave.,42.35977,-71.051601,646,Subscriber,\N,0
412,1/2/2015 10:38,1/2/2015 10:45,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,651,Subscriber,1985,1
126,1/2/2015 10:42,1/2/2015 10:44,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,769,Subscriber,1983,1
374,1/2/2015 10:44,1/2/2015 10:51,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,740,Subscriber,1985,1
371,1/2/2015 10:45,1/2/2015 10:51,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,1095,Subscriber,1989,2
236,1/2/2015 10:45,1/2/2015 10:49,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,806,Customer,1962,2
1638,1/2/2015 10:49,1/2/2015 11:17,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,1267,Subscriber,1991,1
461,1/2/2015 11:13,1/2/2015 11:21,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,70,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473,1098,Customer,1954,1
392,1/2/2015 11:20,1/2/2015 11:27,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,642,Customer,1973,1
421,1/2/2015 11:20,1/2/2015 11:27,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,648,Subscriber,1981,1
472,1/2/2015 11:32,1/2/2015 11:40,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,645,Subscriber,1980,2
686,1/2/2015 11:34,1/2/2015 11:45,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,883,Subscriber,1988,2
1083,1/2/2015 11:36,1/2/2015 11:55,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,46,Christian Science Plaza,42.343864,-71.085918,664,Customer,1982,1
886,1/2/2015 11:38,1/2/2015 11:53,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,85,Spaulding Rehabilitation Hospital - Charlestown Navy Yard,42.378338,-71.048927,652,Customer,1992,2
2960,1/2/2015 11:46,1/2/2015 12:36,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36919032,-71.11714125,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36919032,-71.11714125,854,Subscriber,\N,0
435,1/2/2015 11:47,1/2/2015 11:54,117,Binney St / Sixth St,42.366095,-71.086388,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,897,Subscriber,1990,1
672,1/2/2015 11:50,1/2/2015 12:01,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,883,Subscriber,\N,0
1221,1/2/2015 12:01,1/2/2015 12:21,142,Alewife Station at Russell Field,42.396105,-71.139459,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,1300,Subscriber,1979,1
948,1/2/2015 12:02,1/2/2015 12:18,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,36,Boston Public Library - 700 Boylston St.,42.349673,-71.077303,1046,Subscriber,1989,2
272,1/2/2015 12:06,1/2/2015 12:10,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,816,Subscriber,1933,1
1278,1/2/2015 12:06,1/2/2015 12:27,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,46,Christian Science Plaza,42.343864,-71.085918,651,Subscriber,1989,2
460,1/2/2015 12:07,1/2/2015 12:15,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,773,Subscriber,1985,1
404,1/2/2015 12:09,1/2/2015 12:15,107,Ames St at Main St,42.3625,-71.08822,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,780,Subscriber,1991,1
142,1/2/2015 12:10,1/2/2015 12:12,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,853,Subscriber,1981,1
767,1/2/2015 12:15,1/2/2015 12:28,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36919032,-71.11714125,649,Subscriber,\N,0
275,1/2/2015 12:29,1/2/2015 12:33,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,816,Subscriber,1933,1
198,1/2/2015 12:30,1/2/2015 12:33,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,853,Subscriber,1981,1
153,1/2/2015 12:43,1/2/2015 12:46,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,716,Customer,1990,1
153,1/2/2015 12:43,1/2/2015 12:46,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,644,Customer,1991,2
896,1/2/2015 12:46,1/2/2015 13:01,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,145,Rindge Avenue - O'Neill Library,42.392766,-71.129042,992,Subscriber,1971,2
445,1/2/2015 12:50,1/2/2015 12:58,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,798,Subscriber,1985,1
726,1/2/2015 12:52,1/2/2015 13:05,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,883,Subscriber,1988,2
1118,1/2/2015 12:56,1/2/2015 13:15,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,46,Christian Science Plaza,42.343864,-71.085918,1306,Subscriber,1985,1
335,1/2/2015 13:02,1/2/2015 13:08,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,1267,Subscriber,1985,1
212,1/2/2015 13:08,1/2/2015 13:11,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,782,Subscriber,1957,2
1684,1/2/2015 13:09,1/2/2015 13:37,107,Ames St at Main St,42.3625,-71.08822,107,Ames St at Main St,42.3625,-71.08822,707,Subscriber,\N,0
1693,1/2/2015 13:09,1/2/2015 13:37,107,Ames St at Main St,42.3625,-71.08822,107,Ames St at Main St,42.3625,-71.08822,851,Subscriber,\N,0
1490,1/2/2015 13:21,1/2/2015 13:46,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,1265,Subscriber,\N,0
253,1/2/2015 13:25,1/2/2015 13:29,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,761,Subscriber,1964,2
1027,1/2/2015 13:33,1/2/2015 13:50,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,85,Spaulding Rehabilitation Hospital - Charlestown Navy Yard,42.378338,-71.048927,1094,Subscriber,1983,1
449,1/2/2015 13:33,1/2/2015 13:41,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,1095,Subscriber,1989,1
244,1/2/2015 13:35,1/2/2015 13:39,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,780,Subscriber,1995,1
1595,1/2/2015 13:37,1/2/2015 14:04,118,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516,107,Ames St at Main St,42.3625,-71.08822,703,Subscriber,1959,1
1049,1/2/2015 13:40,1/2/2015 13:58,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,642,Subscriber,1987,1
252,1/2/2015 13:44,1/2/2015 13:49,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,673,Subscriber,1989,2
511,1/2/2015 13:47,1/2/2015 13:55,115,Porter Square Station,42.387995,-71.119084,118,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516,1090,Subscriber,1991,1
517,1/2/2015 14:02,1/2/2015 14:11,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,644,Subscriber,1985,2
1772,1/2/2015 14:04,1/2/2015 14:34,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,741,Subscriber,1944,1
376,1/2/2015 14:08,1/2/2015 14:14,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,740,Subscriber,1988,2
822,1/2/2015 14:13,1/2/2015 14:27,143,EF - North Point Park,42.369885,-71.069957,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,1290,Subscriber,1991,1
372,1/2/2015 14:14,1/2/2015 14:21,118,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516,115,Porter Square Station,42.387995,-71.119084,753,Subscriber,1991,1
113,1/2/2015 14:21,1/2/2015 14:23,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36919032,-71.11714125,853,Subscriber,1985,1
424,1/2/2015 14:21,1/2/2015 14:28,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,773,Subscriber,1988,1
459,1/2/2015 14:25,1/2/2015 14:33,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,798,Subscriber,1985,1
528,1/2/2015 14:26,1/2/2015 14:35,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,648,Subscriber,1989,1
655,1/2/2015 14:27,1/2/2015 14:38,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,1085,Customer,1961,2
870,1/2/2015 14:30,1/2/2015 14:44,143,EF - North Point Park,42.369885,-71.069957,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,781,Subscriber,\N,0
425,1/2/2015 14:31,1/2/2015 14:38,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,740,Customer,1978,1
279,1/2/2015 14:39,1/2/2015 14:43,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,874,Subscriber,1985,1
371,1/2/2015 14:44,1/2/2015 14:50,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,1276,Subscriber,1985,2
521,1/2/2015 14:48,1/2/2015 14:56,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,644,Subscriber,1985,2
